0.68,6.766169154228856,5,0,1.0222434997558623,0
0.5,6.553079947575361,2,0,1.0374784469604448,0
104.8,17.49057044627658,20948,0,2.0926809310913095,214
38.71,13.591039955059337,2676,0,1.4798498153686517,51
64.4,13.820632229542676,23579,0,1.7898702621459956,776
49.04,13.821481919900794,38644,41,1.385951042175293,328
22.9,6.121848851819179,5154,51,1.1731338500976558,213
30.69,9.21649298777741,11461,44,1.1402606964111335,201
46.84,9.703347696387139,1328,26,1.881837844848633,613
41.42,11.493742542386991,14160,21,1.2887907028198249,332
32.74,9.369276556776557,8708,7,1.2124872207641608,640
71.88,15.566528066528065,3554,7,1.7594861984252934,466
22.12,5.071882236947699,1642,20,1.6063642501831068,69
23.55,4.465132152743545,6871,26,1.4024734497070308,162
25.29,6.077135648203773,13204,27,1.2943696975707997,197
16.63,4.232198299994909,6966,21,1.2335586547851578,205
47.26,10.526315789473685,9639,24,1.301107406616212,306
27.64,7.739695340501792,8184,16,1.201629638671877,78
18.82,5.067585761214928,2503,1,1.2554454803466788,421
43.64,15.050870839799963,41502,27,1.152963638305664,50
49.9,14.768993991771984,28783,37,1.1647653579711925,263
59.65,18.341430416333555,13997,38,1.3484430313110354,1184
39.4,12.881289436688789,10062,53,1.1653232574462906,366
61.32,13.033497704472028,5138,30,1.6823673248291025,428
37.36,8.059192786418448,6447,14,1.2943696975708008,271
57.43,9.83053748716193,2886,11,2.0070219039916997,275
50.78,10.83907874234242,42584,11,1.4658164978027357,796
26.52,6.136474072702872,41800,24,1.2717103958129892,540
35.41,7.072664083409899,23047,37,1.5653800964355475,1878
35.07,11.091081593927893,9574,43,1.1012077331542969,147
18.14,4.86418362695412,5518,30,1.2683200836181627,343
52.35,10.664086371969852,13656,21,1.3363838195800768,252
62.55,13.023924042725966,26768,16,1.6170501708984375,707
41.55,7.931811240073304,29813,8,1.4337587356567374,1155
25.62,6.028518989128901,1860,10,1.198453903198242,417
67.78,15.492217320746954,28943,29,1.4154767990112307,207
147.02,17.88934451163866,8107,16,1.676230430603026,617
45.47,11.536217176201955,5080,23,1.41500473022461,193
40.78,10.106066613798573,28872,48,1.225447654724121,114
11.54,3.0324530285113656,2716,24,1.2270355224609382,458
35.24,13.509162002606761,24281,54,1.189699172973631,48
30.82,9.282573338955485,17733,61,1.1587572097778327,254
33.86,14.664991987526529,6663,48,1.1176013946533205,298
40.62,14.709929745781125,17154,60,1.1049413681030285,378
24.72,11.087190527448868,8246,51,1.1733913421630853,183
29.5,9.570464573059953,3523,51,1.1627483367919926,633
20.96,7.5635103926097,3545,54,1.162447929382325,180
