3.71,5.5389668557778435,7.5,0,9.946060180664096,0
4.49,6.585508946905251,2.86,0,10.493659973144547,0
1770.93,13.08545115187556,62.54,0,24.879741668701193,3338
188.48,5.71501343246472,13.35,0,10.191106796264652,712
382.95,13.960279096218203,32.71,0,10.701370239257825,300
243.7,8.33849428075782,2.9,0,11.830902099609373,109
378.04,16.267831400477657,20.45,44,11.33737564086915,395
527.11,14.567206581787328,8.12,44,12.816238403320323,478
227.54,10.223116806095952,8.05,51,10.91423034667969,90
462.0,15.565723064897611,31.16,67,11.708593368530275,335
341.31,12.11664010053712,16.95,64,10.473060607910156,811
414.52,16.184158640049663,17.87,63,11.403036117553713,908
415.14,13.527542890659367,15.93,50,15.235805511474613,1107
205.84,7.3731002195739626,10.91,34,12.650156021118157,543
618.29,19.838224252886103,15.66,47,11.221504211425785,164
438.55,17.071509206275056,39.3,64,10.140037536621087,323
330.72,13.442317775546787,8.46,74,11.373424530029292,290
764.87,22.860601350947455,28.56,90,13.788700103759767,61
181.12,6.671160270647556,14.77,64,19.340229034423835,1851
186.93,7.909300928315746,6.07,51,11.342096328735344,130
413.36,16.576969658081957,24.66,56,10.26020050048829,352
554.96,15.03215216343159,15.0,38,14.425134658813473,374
304.47,14.434646565211207,12.67,50,10.982894897460936,498
424.71,14.53301760893518,23.57,54,11.539936065673835,397
194.02,8.267005266476914,5.82,43,11.70430183410645,400
358.47,13.446389989196975,20.07,51,11.085891723632821,356
296.44,11.214090623652334,12.64,61,10.710811614990241,110
5476.56,15.228449262277099,3.6,56,47.23134040832522,1103
9143.48,11.609134867119646,10.98,56,131.40549659729064,191
4352.25,10.873459390261818,15.16,56,87.60695457458499,177
4557.73,11.134384444358126,7.0,56,115.23113250732413,1931
2608.48,12.106596416772717,13.87,56,109.12427902221673,696
758.46,10.661482537299586,15.85,56,35.01076698303218,1326
1083.29,20.422517952111363,66.08,70,18.696498870849627,395
323.65,10.286849423917362,5.14,57,14.51311111450195,271
214.1,9.151097832544739,6.68,56,9.606170654296879,179
202.88,6.75170639661616,14.85,51,15.340948104858391,425
525.44,20.27786353812905,37.95,44,11.939907073974588,230
5766.69,18.02901930868891,7.36,54,35.56394577026368,1816
1134.24,12.496653390404736,130.34,69,39.43705558776858,225
251.61,11.403333846976606,32.13,87,9.224224090576167,192
386.35,14.01641990850418,19.36,78,10.90993881225586,421
382.22,13.532785724401645,15.97,70,13.083600997924806,560
464.89,13.313534906897756,17.23,70,11.999988555908196,117
5367.17,22.315926464137444,32.15,77,71.21500968933107,887
265.28,9.91712056583812,47.05,80,9.116506576538086,782
455.78,12.090007931265898,48.61,83,13.437223434448258,1795
