0.69,12.212389380530972,3,0,0.9928464889526396,0
0.81,12.77602523659306,8,0,1.050310134887696,0
176.41,15.42463429775551,6454,0,3.1034231185913095,721
50.58,10.328983642712737,4365,0,1.674256324768068,275
47.28,6.5494742966379915,9786,0,1.8100404739379876,1311
34.04,7.185224274406332,14191,0,1.4899349212646489,805
28.26,7.14881991348562,12278,53,1.145839691162109,421
53.81,7.694947732700311,31353,70,3.5005187988281232,1288
49.42,12.032528243085313,47564,91,1.730690002441407,430
40.18,11.027857829010566,7321,97,2.0129013061523415,287
67.73,20.372988419311177,3794,94,1.3386583328247061,216
32.74,14.022013790740504,5665,91,1.0072660446166992,183
11.95,5.6290922794290825,1989,78,1.5313053131103522,135
26.62,11.760547824166116,6470,83,1.1099624633789067,190
28.5,10.60741402411791,17311,87,1.101508140563964,273
32.12,12.458304243270499,11090,90,1.0679054260253904,74
30.68,11.287711552612215,14602,100,1.05022430419922,276
32.43,14.560883620689651,10487,100,1.1463546752929676,114
66.71,18.188510510674263,57134,100,1.2915372848510753,110
77.67,6.480762972790307,86760,100,4.2672014236450195,3244
25.94,6.402092896984057,15784,100,1.2790060043334968,413
599.29,17.13549648878011,66475,100,9.229459762573233,3251
438.4,14.222222222222221,189949,100,12.335414886474618,3606
1225.62,21.242425923101454,88767,100,17.646059989929224,1487
881.24,14.53467084060419,47037,100,15.151948928833011,554
1144.53,18.22656725259815,116934,100,14.626278877258297,1630
64.76,12.864521255462853,14238,100,1.2242889404296928,2701
16.32,6.352419135105679,1050,100,2.646846771240235,80
163.98,13.640560662146987,33780,100,2.3226213455200173,1593
48.71,16.362109506214306,16192,90,1.099019050598144,203
18.11,6.098259083409098,24812,77,1.092581748962403,387
21.35,9.43938456096914,5737,78,1.115798950195313,349
26.5,7.482493788118365,9580,80,1.3597297668457033,246
54.58,11.820761050830571,15246,77,1.909990310668944,1102
42.87,14.68905259551139,24208,87,1.2095260620117179,188
39.11,9.542049918266768,18295,84,1.454014778137208,1242
32.98,10.546850015989765,7735,80,1.7311620712280285,1247
41.39,10.265122392797798,5357,81,1.7587137222290048,357
16.71,5.726525017135025,3278,61,1.145582199096681,332
50.55,16.988741388002015,30502,61,1.4945268630981443,1331
34.1,9.381275963575339,23121,60,1.533193588256835,1000
19.87,7.534506294554831,9199,51,1.1272144317626964,258
14.91,4.976967754856799,2734,56,1.39530658721924,234
29.54,10.085697702209021,20797,63,1.2065649032592776,293
32.3,9.404571262192459,11610,63,1.2542009353637706,807
46.65,10.044570764162522,1823,63,1.3639783859252939,216
32.61,7.291550209064687,8408,53,1.254501342773438,847
22.95,6.009898656610888,4687,30,1.5100193023681632,613
95.04,13.383464999366316,72717,38,2.2782468795776363,3783
52.22,5.532365716707278,14386,30,3.3273124694824268,2995
49.86,12.562358276643993,18076,47,1.306815147399902,447
42.49,11.002071465561885,8626,54,1.2676763534545907,1286
26.16,8.659670958985732,2655,48,1.3367700576782227,45
33.52,10.206442969368494,7645,44,1.2741136550903323,878
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
42.91,13.73383689668416,16735,50,1.1133098602294924,196
32.63,10.910124381436406,10534,61,1.1566543579101556,168
103.14,15.042440859901408,5132,64,4.401054382324214,225
69.78,6.248153222123728,5523,74,6.442751884460448,383
128.78,9.85860503571237,5553,66,6.856198310852057,213
81.4,12.521921053441224,6989,64,1.9596004486083987,139
47.23,10.449115044247787,6291,63,1.8751859664917006,1904
38.86,11.78254146326673,3460,61,2.609639167785646,169
60.09,12.294377608642279,8780,67,2.0394229888916033,296
59.25,18.849016987974807,48903,66,1.0216856002807624,1017
58.15,17.011379925694055,19807,74,1.7236089706420903,837
32.66,13.338234092951073,20189,67,1.4739704132080085,1526
25.53,8.342864612267574,6465,51,1.0754156112670905,684
11.11,4.940412664532195,18469,53,1.015462875366212,406
32.64,12.45611357044726,9030,44,1.2076377868652348,146
40.57,14.472745433789955,12918,44,1.1393594741821296,1503
31.33,12.811809928845994,6281,57,1.1046838760375985,192
17.39,7.363028198831399,5425,60,1.128716468811036,341
14.4,6.322167098388726,7942,61,1.1379432678222658,193
49.2,14.909994545123947,11577,74,1.3646650314331055,468
29.86,8.498889964137303,35910,83,1.293983459472656,606
47.46,10.38784801260725,7376,67,2.783231735229492,459
80.44,16.95472557119973,8733,64,4.810938835144044,225
42.16,11.020493517356755,9411,69,1.9468975067138679,547
42.14,11.72640249332146,26453,70,1.5775251388549798,326
94.29,23.723738835073597,11743,84,2.3274707794189458,1008
24.64,7.072330654420206,17268,84,1.331405639648437,549
67.72,23.5245075902317,22016,91,1.080350875854492,291
46.76,15.729278794402585,4066,80,1.4101982116699219,123
27.55,12.160670933568749,18586,77,1.0668754577636723,295
41.49,14.302950910093767,26669,94,1.097302436828614,261
24.52,11.072476857078348,5475,81,1.1115074157714846,99
63.77,16.48740886291949,10667,88,1.6032743453979486,844
101.41,8.690026307445779,15339,91,6.377778053283687,714
109.5,13.237907564345901,33644,78,3.014116287231446,692
87.5,19.559628925896945,46128,80,1.5458106994628906,753
38.3,11.53927269440511,19969,66,2.0428991317749046,2738
59.73,24.071088901426613,8021,63,1.6580343246459976,276
54.31,17.96678576154559,4337,66,1.220340728759767,51
28.7,10.871623925148679,11297,56,1.0652875900268548,756
31.17,10.686735008742758,10405,57,1.2397384643554688,872
26.52,10.672032193158953,6226,57,1.135969161987305,549
105.89,26.590161464480328,18482,63,1.2172079086303702,105
14.45,4.785402040005299,18367,69,1.2059640884399423,731
28.8,10.983143924948516,9907,74,1.6049480438232429,687
60.34,20.747515730839318,4578,67,1.6198825836181627,304
127.62,14.617384631243773,60317,57,2.6188659667968737,2774
598.31,10.816786620167736,4576,57,12.930779457092278,241
296.69,15.127442932385648,2696,57,6.007633209228521,823
226.59,15.41386628935267,129,57,5.807476043701168,328
697.47,18.83623518354979,18060,57,17.562890052795424,298
305.19,15.874642392717817,11832,57,5.506424903869626,858
926.83,18.92540348928385,7720,57,18.02706241607671,960
163.28,3.931558898739725,9936,57,14.020056724548349,249
618.05,14.284987877233005,4821,57,13.07154178619386,165
201.67,6.228977548253186,37188,57,23.06030273437503,85
303.21,19.558528514387817,7024,51,5.640149116516113,263
1132.43,20.661915500769968,26192,51,20.206346511840845,1147
685.35,15.515344423214497,12423,51,19.958724975585973,253
1508.25,18.958415298966635,69066,51,15.586466789245597,1082
1577.25,19.234169689948477,89117,51,18.77593517303467,2174
1247.47,15.55693288471755,147503,51,24.655938148498585,7634
748.11,12.628545770059219,20684,51,14.129877090454093,142
1212.44,16.42710138428042,618140,0,9.645524024963374,11256
939.03,19.5628804639942,362195,0,19.973101615905808,10018
1093.27,23.423734188063488,46551,0,13.819169998168944,2237
1786.63,21.80822365931601,92304,0,21.554875373840375,7135
549.12,12.681960216446916,36169,0,20.0118970870972,956
900.45,20.43940927848624,355806,0,8.892831802368155,9389
160.04,16.304325679007313,6027,0,2.3712015151977552,563
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
274.21,14.548647587516847,5026,0,3.6069488525390643,396
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
73.31,6.58179434922744,23747,0,2.425532341003419,399
176.44,19.782043232576914,38895,63,2.091865539550782,959
120.56,13.872459899201436,39438,70,4.278917312622071,1814
38.34,6.231613165379928,3394,67,1.872439384460448,312
76.76,13.801535501735081,3717,77,1.783261299133302,537
89.34,12.688538559863657,28709,78,2.087616920471192,830
167.89,15.653349494196075,16762,78,11.132755279541017,343
49.45,5.55861557311631,19831,78,2.3532199859619167,1943
266.37,16.075534553618308,103028,75,4.1778516769409215,9433
244.61,18.65144721993473,22816,67,3.6875009536743155,1418
254.46,23.42662493095194,31570,64,3.966751098632812,1708
26.12,10.470196817252576,3675,57,1.811156272888182,154
17.38,7.429572949172829,3818,64,0.978899002075197,431
65.86,16.544413183279744,32060,87,2.296957969665526,463
6.8,3.403744118530384,3067,78,1.161117553710938,794
59.37,21.74565965863307,23175,78,1.3028669357299802,620
48.28,16.738896786048606,10809,80,1.2850570678710946,252
81.88,17.715658062701486,3281,77,1.641640663146972,98
18.0,9.112539867361921,3929,83,1.2917947769165055,149
91.38,18.180371247239517,42448,90,1.2669038772583014,877
32.59,11.97677409871008,16161,87,1.3112783432006834,398
54.75,19.160104986876643,11433,91,1.1528348922729497,98
39.71,11.99951651406642,12886,93,1.2267780303955078,845
41.42,13.397160138435169,9645,84,1.1775541305541992,483
39.27,17.340810739203395,9511,83,1.0670042037963863,413
31.48,10.126745158592291,14623,77,1.0827970504760749,188
26.52,12.71210813920046,8820,74,1.1049413681030278,447
50.99,17.640546618232143,12408,78,1.5841341018676764,171
62.66,18.57913775721995,6203,87,1.5689849853515616,104
35.56,16.44240995052481,11675,90,1.1476421356201165,154
48.84,21.130051051310897,27916,100,1.1975955963134752,259
21.98,8.20853717742839,16634,100,1.1534786224365252,248
