0.92,11.870967741935484,6,0,0.9924173355102581,0
1.5,12.264922322158627,14,0,1.0333585739135744,0
119.52,12.013026172958629,40844,0,4.001898765563967,558
42.02,17.51855248895189,6783,0,0.8864164352416992,315
142.51,22.96585177187243,69696,0,3.749985694885254,2040
38.97,6.993898061737257,1259,0,5.046329498291017,75
36.38,9.212925445705025,14993,51,1.3981389999389653,795
48.19,11.437861957656887,32160,34,1.4010143280029308,1179
17.69,4.402359206629669,17372,14,1.1468696594238277,1273
22.55,7.370485373427031,9091,17,1.3378000259399407,371
51.24,10.91745855882729,3371,1,1.4940977096557608,250
64.91,13.349649342903563,8858,21,1.2599515914916983,388
31.42,9.188477847638543,10672,37,1.3403749465942392,958
19.62,6.630842542836865,6104,21,1.2732124328613286,217
50.2,12.38955525939089,20561,47,1.2469053268432624,462
39.94,12.149049429657794,5795,43,1.2014579772949223,203
23.69,7.9528669262790395,12165,41,1.2520122528076165,353
27.19,9.156423640343492,6643,37,1.1473846435546877,408
37.45,10.881250544788914,15097,34,1.1855792999267583,214
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
c,h,a,n,g,e, ,u,s,e,r, ,s,t,a,t,u,s
45.32,10.856650057493294,14436,34,1.272912025451659,521
34.84,7.565196621284173,3521,41,1.967711448669433,40
83.51,11.967955516065237,5817,44,2.9057121276855447,925
45.93,11.480777883317502,41517,40,1.961102485656737,1800
55.24,15.749109052031363,29881,48,1.1440801620483396,466
75.42,21.178849231978884,9031,67,1.3613605499267578,586
50.22,16.076573404187208,13065,91,1.2187957763671875,410
57.61,13.17161278522109,133770,88,1.2261772155761714,4700
106.03,14.67015330123416,16034,83,1.79952621459961,270
46.88,11.33571912177193,18692,66,1.1110353469848646,326
73.97,16.66554015996395,35864,64,1.0988473892211932,1094
65.67,16.797114794352364,24873,56,1.3152694702148442,2047
37.35,10.177666357839664,33491,47,1.3555669784545907,982
161.68,16.239942947256345,44321,61,2.3427915573120113,847
203.65,16.341940971609237,29844,35,4.888401031494144,2645
152.02,17.38106399277409,10168,38,5.7921552658081,412
154.22,24.260634281399447,88805,54,3.010683059692386,2977
97.89,15.753898643320404,18803,21,2.2621536254882812,5040
